Store,Dept,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
1,45,-0.14632319504338376,-0.25783245596969606,0.4271273671801824,-0.21105462081279772,-0.23494189193673148,0.5247965141691296,0.12648761856381993,-0.1538805565769566,0.11971407402923055,-0.10264089980109432
1,46,-0.2238810669172764,-0.0003193798140496372,-0.00624545303348586,0.11410338857063763,-0.004012227456796556,-0.0002384410321225422,0.010573197393024805,0.02878331469982437,0.07470284033899031,0.051987993129863304
1,47,0.29769079364778056,0.2322649834215398,-0.023957425071589242,-0.34205242458793905,-0.2933337164118898,-0.35695773888923804,0.7516085124758679,0.31680615829285014,-0.3920000081397707,
1,48,-0.2614308747706941,0.14652638350708372,-0.23702623807424947,0.027111835323446017,0.2267379876084181,-0.15837228993717964,0.14580474773289498,0.32262085540588625,-0.12707645990318867,0.050962054773427856
1,49,-0.16204742922020246,-0.057398146518253534,0.19447834536653028,0.31399567740045964,-0.26249039269431684,0.1317292482591327,-0.0015408762466735642,-0.17406117478917202,0.20690526972399134,0.05128596046351516
1,51,0.12867573868241056,0.3315048029356935,,,,,,-0.4120186521877818,-0.20165392635520404,-0.023154872745072854
1,52,-0.28755112076141326,-0.4038665452633292,-0.04923242374840523,-0.13647908229034744,0.2745372591224376,0.009652583521736893,0.2565856009250532,-0.40863544938063046,0.35589978158509705,0.05815243248143185
1,54,-0.16235872690596279,-0.5866997530360831,-0.11587762056341147,0.3093473061330661,-0.08347210075599597,-0.09031274745244265,0.05233980098013666,-0.5056190039242726,0.37342988892582724,0.04252732673336932
1,55,-0.5376487369862388,-0.27893638011853195,-0.12444656251181796,0.3283336352977356,0.3788532865618062,-0.07108651143981266,0.03073800695854459,-0.17809543932028224,0.29365138394764384,0.29601075421971185
1,56,-0.06477064045131192,0.19964459589227657,0.04957593358113564,-0.1706690000007512,-0.07570004428190538,-0.05378997554140406,-0.16724341757769567,-0.05056016652309181,-0.01627027401112469,-0.15784831894560453
1,58,0.09336049796568967,-0.19535347506684073,-0.07129359293149623,-0.0476939442259603,-0.13607450632087348,-0.03356438871169769,0.1730691918237183,-0.09333510235232664,0.060549890039507094,-0.040284396745281746
1,59,-0.32803806180286776,-0.2737865093073986,-0.17738781150969662,0.2901005445376868,0.06185927890233257,-0.1592362222931508,0.07857045019834401,-0.24004014476557034,0.23119206906321904,0.10543177757972484
1,60,-0.2950797537720096,-0.1819732370251193,0.14837789899271467,-0.11965028420029127,0.011091007725706158,0.13864183987166426,0.4040443645685836,-0.1587090657699025,0.13866494210719288,0.014232687539538809
1,67,-0.18844365019343157,-0.06004809646475574,0.007917677323875971,0.06922906187458301,-0.03497765073538842,0.014162583814890004,-0.0683294821467084,-0.06219196147323089,0.03309500314454013,0.08884031153398109
1,71,-0.23927426713472177,-0.09946952056701198,0.25162248406140014,0.21563065334842207,0.3406813361517236,0.41950184631790577,0.06282750228974165,0.0267589952138302,0.12673961509893505,0.39151834556812
1,72,-0.37564001916306033,-0.1300600803234727,-0.08034692172013058,0.051935392996743164,0.8485982812921838,0.039490378505003726,-0.07251725580714045,-0.013195208366129757,0.13737978563983028,0.4847305299417273
1,74,0.03388425532442161,-0.2385928070542788,0.1010920516093986,0.15491238188858406,0.525585883643632,0.15690267853340373,-0.05426270358053393,-0.06625031203142294,0.018773208749792405,0.3095270745973631
1,77,0.9444164626081121,0.32980544841493453,-0.9909365838654758,-0.35983414292545157,0.9860188528005774,-0.7824350468408557,-0.7187490464908958,-0.5054483589015534,0.3687156067800828,0.989365008940151
1,78,-0.7623835286623151,-0.9716671799893593,,,,,,-0.9845461785236236,-0.1909912560160154,
1,79,-0.08456959512076101,0.07646376646879431,0.5545827529762483,-0.060828072003566706,-0.03463926942418942,0.4997501088738246,0.2156697260962915,0.1312507120812366,-0.11407803040987743,0.013223479941230066
1,80,0.034841047996289176,0.43514804248932065,0.02273540830579805,-0.3637803622854688,-0.14449739486834276,-0.07897230564578751,-0.18693624460777938,0.6827409236082245,-0.5690087485188855,0.036681924870654165
1,81,0.15063611995569043,0.2870069237936969,0.1861533178821299,-0.4941628405336605,0.007630948017605536,0.08260820441375068,-0.31377820470216616,0.40873418638415804,-0.4491074880915973,-0.038539819111773926
1,82,-0.33921297996535854,-0.030416852328582458,-0.10593657912639379,0.10842066137395837,0.021408370580398985,-0.07887025723476931,-0.01829768955477982,0.0318121130796789,0.0642732129264948,0.07842127310316177
1,83,-0.24401168692149414,0.11528328370557099,0.05660082158457093,-0.11340224893292923,-0.2821446606213573,0.06592587245361609,-0.13253273727483997,0.11429680391247354,-0.164305387186874,-0.029086704230617
1,85,-0.2639122755679211,-0.40451454814941484,-0.15119900207744158,-0.0172128249896643,0.00042163850843903534,-0.1546208482180202,0.09790030354590581,-0.3560572510079182,0.31718616978699943,-0.0030433078295663686
1,87,-0.006998405501172469,0.5772684626898352,0.5838348325892171,-0.01702171308569906,-0.05683322472943611,0.5674980393577407,0.14250424254198207,0.5972323828200968,-0.4509908818668681,0.07603788071676337
1,90,-0.08269492277108302,0.4680435610525797,-0.03885052754112655,-0.189022717454022,0.38027220399414563,-0.041993968411574115,-0.13853561011177473,0.6399601466351341,-0.37584618899118927,0.12460970196735134
1,91,0.08383337082571267,0.2929661687826643,0.2283628401925135,-0.28695012820408855,-0.16212599724512058,0.12061304235651528,-0.10833683731428168,0.32005380660941046,-0.27350848141834383,0.0058012553314109195
1,92,-0.3074589941031828,0.16601687309439783,-0.03481625456461134,-0.1483684717928132,0.3522409907568219,-0.04696659426299014,-0.10424381484372962,0.37974538580718326,-0.2275877504140589,0.19851968789527982
1,93,0.016316776840343057,0.3935255752617998,0.03023719685327415,-0.22669021897326158,0.16596119723367384,-0.0312655361674968,-0.1568846412234198,0.4727699927591775,-0.34428392301826194,0.1222494694762266
1,94,0.3053041861535327,0.41443804520332983,0.1093570139253882,-0.19259728735435344,0.060391891476071845,0.07816438551358348,-0.4244083407604873,0.15846671384997374,-0.12329637762906183,-0.06517099485264212
1,95,0.6545219056834937,0.39180367988757403,0.17182815987747677,-0.48447294611385694,-0.15842384960641287,0.026877754037270753,-0.2616457456252614,0.3647380382075692,-0.35621423499005495,-0.1305486441990649
1,96,0.301276560602401,0.5291833200646145,0.03074622846749435,-0.18754602460403347,0.2739467869470829,-0.0742807208303256,-0.35528696585225,0.5549413432969127,-0.3829259123565471,0.07718891960930373
1,97,0.24830014774864628,0.39545463184280427,0.16569124689225045,-0.25235759025555815,-0.2560844527093105,-0.007609744489235682,-0.1468888598385539,0.3508821702482365,-0.3011904562276901,-0.04939962253056898
1,98,-0.41070353847824614,0.05682274312949074,-0.1116996029819808,-0.07786862563194372,0.4381124365229905,-0.067385412917087,-0.08794325364810553,0.1999535405513539,-0.06810155387090389,0.2887408568602491
1,99,-0.538990919340067,-0.36550118504952217,-0.28877376849303643,0.021810899822170663,0.6701574656055129,-0.19819460587139964,-0.23298958723517482,-0.06800252742948086,0.3803715652436712,0.35428954321128
2,1,-0.416016376560334,-0.08098072102914099,-0.039915625992518876,-0.008758103221798439,-0.04838765595031425,-0.06216176578966917,-0.04810463549809503,-0.04255032967055851,0.056142506410070035,0.05504672142083115
2,2,0.0567148407557161,-0.19221165212573188,0.19446872094153456,-0.2901935399377371,-0.030099343168039288,0.23151941634087955,0.05477510172462884,-0.05320847227032408,0.02909080659563496,-0.0923642660891188
2,3,0.3996022723683488,-0.007683520705585426,-0.009565400328846731,-0.136982286340854,-0.0664052787810975,0.15593769808639557,-0.09519190925411887,0.03021438702863553,-0.07072664249863742,-0.06591371866138943
2,4,-0.1054676899670552,-0.2631248714329947,-0.03805195644322142,-0.06662123733166117,0.5936171979092565,0.02037988138159127,-0.05664052662270801,-0.06862751467095979,0.016878952604386793,0.26251580045895456
2,5,-0.45119216101217235,-0.2098445603997049,-0.09504381887506452,0.04904131173575199,0.5882651266892042,-0.07550318645668835,-0.024448266929228378,-0.12276453119218095,0.13804251417256064,0.237798709444303
2,6,-0.22429694629883215,-0.29513719740547767,-0.14496615864706008,0.0517715389939919,0.6152610442457875,-0.12961740856539333,-0.035252329950711314,-0.27556800342754983,0.2719506862662325,0.21246157933526497
2,7,-0.24559922918766322,-0.12156877634244216,-0.18875141222185288,-0.04718422362814886,0.3610396226809389,-0.20058063987180524,0.06915245764052678,-0.034764462028961766,0.060006677271184417,0.10348121545532737
2,8,-0.3992110995502721,-0.18845849303143572,0.21735351021908142,-0.2619715859993056,-0.13589068625021947,0.18557020797061727,0.0851274962603712,0.04636191637769523,-0.10452785109154171,0.0032341859831274637
2,9,0.2077922081721551,0.04294427899203436,-0.1414156518909959,-0.19238018877350646,0.3016824713035939,-0.17810519886284162,-0.0784338811451289,0.058888258247290645,-0.03636978012927415,0.08805863334545608
2,10,0.30288523898767183,-0.0652632938937556,0.2622256655471091,-0.25819657458315715,0.1258394051200684,0.2022952746598561,0.14132406062389008,-0.07463752960766207,0.0944993333519653,0.02711859288142534
2,11,0.17152937765331228,-0.15530154939692672,-0.008417433299133787,-0.10950356695633995,0.14536526777054026,0.028764382088356973,0.2045286202900003,-0.11453970281232062,0.105103461263808,-0.02425456787671769
2,12,0.5717760408527219,-0.07066370638178625,-0.12569282524278108,-0.4696849402060475,-0.13094293304713972,-0.15285329816984755,-0.017164533333150978,-0.04131175671291853,-0.004353372835764944,-0.23973628354236548
2,13,0.05173973076815349,-0.555236792106629,0.2749529805651192,-0.4386192164466059,-0.01889515323809591,0.2691852005374037,-0.02104313486348694,-0.3256066362564868,0.18500168860222593,-0.008964826698882922
2,14,-0.39337908442356556,-0.16852803129713337,-0.09773134728006122,0.06318939378224464,0.6077873146521229,-0.08761047894903413,-0.02387550742122785,-0.028891282417402,0.05812933913618579,0.28658221493488295
2,16,0.4807650100344285,0.17038840027069704,0.1101368075509898,-0.2888791606852919,-0.13082695315260584,0.005294479042363177,0.027273878568776055,-0.046562258723829617,0.06858173258596337,-0.22013808333875978
2,17,-0.3750926822846932,-0.14327491235182407,-0.04432926338442259,0.12672343159837088,0.37322409783835764,-0.013095993916550466,0.011691407669724038,0.06056398220747945,-0.01584074544764902,0.23395231370862712
2,18,-0.44314590953851374,-0.19284251557617352,-0.16928285204420612,0.15584960213391774,0.35216377440060476,-0.16779966663806922,0.44751580899194476,-0.03600954405573291,0.05877581390594956,0.20869671934771297
2,19,-0.3440531968924613,-0.4856696230891802,0.041246955639532575,-0.15511640756155035,0.09215005845465411,0.020136761112918046,0.24957144878017876,-0.4340140762764154,0.40122583321711236,0.03648310500351871
2,20,0.19029688477528134,-0.19089748247274496,0.19413565105266664,-0.17499445946503833,0.41512191817455324,0.22586889027720516,0.07196446856012874,-0.09010011577319614,0.08537317507463915,0.13857076403582905
2,21,-0.2885206800825666,-0.5556301259544945,-0.06040665415965323,-0.11248096353910218,0.28323869236726856,-0.07764560369760755,-0.03794190886466188,-0.5684560727277901,0.5531466919479185,0.04090679603301121
2,22,-0.5707961549274778,-0.22304191688653358,0.03423031402653751,0.05160545960089592,0.44941319942865593,0.10265348627103463,-0.012632890463309409,-0.034676255593043166,0.03402525085854526,0.30156570132240584
2,23,-0.12770111339224122,-0.182575981469893,-0.10728653029295697,-0.06620769241733465,0.1264345110947908,-0.08883557331708096,0.15907209854020835,-0.08090775550930902,0.09401890150311808,-0.009990932720101313
2,24,-0.032097446911380174,-0.19812402641216445,-0.10280414557142167,-0.18221842557643625,0.20953082959176786,-0.0051789392127288905,0.014005336866910864,-0.1211268232299395,0.10258451094791467,0.02726667280381994
2,25,-0.17656947030256717,-0.22235567542697235,-0.0810337294885187,-0.25035044769816217,0.1386694773731991,-0.12144312773977597,0.05961835936406506,-0.25196758520087237,0.25969721450219835,-0.0413585598527766
2,26,-0.45966205737398913,-0.31008299861745947,-0.031002046454760047,-0.2053022738515312,0.34027501315621017,-0.07229710205246848,0.05337916461212503,-0.23110407999198354,0.24452977292034783,0.08539146826539085
2,27,-0.6019634052597131,-0.27511101820563777,-0.09141509064513512,0.10019137513644773,0.1466771646656511,-0.0636356163345729,0.060698722614522055,-0.10776676045336421,0.11882069089775676,0.11828045035259947
2,28,-0.7672393279773708,-0.5059512137054097,0.052143125548892395,0.14730793412574045,0.07915826607777617,0.04827899075730412,-0.01827263231354443,-0.4227617067727311,0.40271303258572283,0.07367232083422046
2,29,-0.4572338898652867,-0.3101034679060401,0.03807538715731189,0.14722247163243415,0.15413806758319296,0.06239854383137816,0.017630015956283322,-0.19563193354862138,0.202696934010172,0.17212540494187006
2,30,0.14350199652839155,-0.41961754136058577,0.268232219254138,-0.20517804832398737,-0.11868503259643111,0.27341777011950613,0.023711448614951683,-0.539926219789646,0.4997723393261073,-0.015620877225767814
2,31,0.04434104322849483,-0.10195893410735785,-0.050716636372339155,-0.1404589616685905,-0.028519732315941983,0.07814774166490054,0.029824296916445135,-0.04610255105172111,0.03024200875705585,-0.06482718671705029
2,32,-0.34970821637720656,-0.19354464752595688,-0.012681016870443568,0.07413532977560773,0.07515456586087785,-0.026596939904342497,0.04336214979000376,-0.12082815855711751,0.1468082698243939,0.07042998974820396
2,33,-0.08812324480362616,-0.23157443356804672,-0.10411982102713152,-0.15213096264262654,0.21844320177006643,-0.027950763273077828,0.06107442750794895,-0.13929744332840913,0.13667310951095404,0.030925454574427875
2,34,0.12260090161625778,-0.1688399006773094,0.08152958630855676,-0.2678810688924738,0.08169514095743191,0.0178185656068365,0.24629674400950605,-0.1431162629861258,0.14540823818166007,-0.1398849765301961
2,35,-0.07867929341551134,0.03940488927176798,0.1237187184393511,-0.05180695249810117,0.010152344304303581,0.047759778695351814,0.2598983648416384,-0.07985940567500702,0.1729146009556349,-0.1612294655618646
2,36,0.27031293922557714,-0.025409380222075457,0.03886464237884261,-0.15672615243302868,0.024282982942977198,-0.011872616352734667,0.3121175822259443,-0.037974794993723304,0.05811892110603742,-0.12147614739958096
2,37,0.04601292173774243,-0.21186067588064178,0.31518274140484276,-0.16444650489870127,0.1023551275769376,0.2726236474677786,0.0978435663748008,-0.09071591367852587,0.06143906202831121,0.014260947941982842
2,38,-0.40299519550891477,-0.3861518231588983,0.24165196376034778,0.30936678576766435,-0.21234166002868363,0.19470366132025022,-0.047718889123375324,-0.4943663195804747,0.5089280631603197,-0.032139655853585414
2,40,-0.5962501817186097,-0.32493345291594666,0.40640496585348485,0.012444203191533049,-0.3442524276937473,0.293504818626257,0.10088610582378121,-0.12240746669015101,0.060884882213820025,-0.0013648142235337824
2,41,-0.03855570333161299,-0.08631518440651291,-0.23469898034136175,0.007893042781335461,0.07518343054819762,-0.2256110817899018,0.07186238655479561,-0.017060715912842823,0.028073880088975246,0.06114541705693974
2,42,0.3071794192907348,0.002365585694071549,0.2609236412162155,-0.3032683981468812,-0.019713122899375962,0.22480053147151466,0.1393778855902272,0.04833668783924763,-0.06023711658803564,-0.16158611095838832
2,44,-0.35593403615951463,-0.05853450546948636,-0.1039298960382342,-0.09538740567497847,0.2908409812679976,-0.08432243600148856,0.049209887764046695,0.12436742250095063,-0.12871071972559864,0.14565442179186347
2,45,-0.07189102484361064,-0.33194547776382893,-0.2891716825435163,-0.21577060886022634,0.9180612507826698,-0.3890525770069144,0.1420985771836089,-0.24935275451425942,0.2494783004976005,0.21458377437627638
2,46,-0.21956771282323076,-0.05472345018073682,-0.027726229033736022,0.17761383059831815,0.03234205809275307,-0.04238300380270882,0.04028173135263984,0.02765474985585953,0.019073050460100615,0.05776742931596957
2,47,-0.10725662783543312,-0.22373055479867116,-0.7787903564046458,-0.3002279476054977,0.9155799142574437,-0.5042786463942469,0.37795365298355615,-0.23628656711523524,0.2201430190548203,-0.18771827868633706
2,48,-0.2051296963355768,0.022092723846716657,-0.18151124636960342,-0.13148342359845205,0.36728156689741204,-0.2187849118522971,-0.15630649571420033,0.20678865289102244,-0.22468268810010955,0.09419981694064526
2,49,0.07077271240147774,0.1213424349425588,0.1858296739287043,-0.0821359764565722,-0.16121448921735337,0.1724412539273545,0.004410120119715796,0.06884615356419713,-0.062061170120687056,-0.16570845647162558
2,51,-0.5781688032141716,-0.5957225149743515,,,,,,0.41088515763079714,0.47537687297072795,-0.2024782238085672
2,52,-0.36295970625764845,-0.21440286999071193,-0.052824082675499734,-0.01882661797592438,0.6271450847768224,-0.07269845112166097,0.03071480743645436,-0.15041161933601083,0.20051664805964872,0.1691975134007352
2,54,-0.07865202393305937,-0.6194683557209073,-0.09357062814813807,0.10201660499652568,0.12897840710881459,-0.0753422967775333,0.026146331260698225,-0.5668643626360245,0.4931458733525915,0.011906317051712762
2,55,-0.4583387555013555,-0.3144424544132121,-0.13553143789636557,0.20537639863617815,0.4289148036492887,-0.12055644151400043,-0.0025627700579805247,-0.22490522754208256,0.242645640188813,0.2570994428917107
2,56,-0.10340317664545771,0.16157024647659526,0.049719901007380746,-0.17786454636955568,-0.06300173391252137,-0.09979532859110606,-0.07348673900598315,-0.07690247550109344,0.12198988164532215,-0.17167165146012833
2,58,-0.09971991428694345,-0.29294485025524264,-0.2715459820696725,0.02172429933144012,0.2967055402925353,-0.1373221487948942,0.04801588313961441,-0.04179516048159559,0.005150984578299164,0.1721606346686664
2,59,-0.33613307280828314,-0.26560428779977613,-0.12456124462023478,0.4965983839075715,0.032711234535252015,-0.13723067352775056,-0.001406540112056122,-0.22237988503101472,0.2152922925967717,0.17347699785752868
2,60,0.05830122148266017,0.6482083352080508,0.018059068621602288,-0.3086898619663146,-0.20867798051949096,0.09073317999256439,0.0369880948244179,0.7534067473393903,-0.6424740981621822,-0.1195375473345018
2,67,-0.192143160080425,-0.07053480905191979,0.09338146021092893,-0.005189615910252808,-0.07234315975310521,0.044087320514194665,0.11023684710631756,-0.08961081587849078,0.11557304096472848,0.06599437303728718
2,71,-0.286782154407217,-0.03593863863307358,0.11848514163441098,-0.13872442092503384,0.14319894033609323,0.19869486363954733,0.09687786109436032,0.14683697578781554,-0.11845873494791444,0.24924871569106724
2,72,-0.4291710782767711,-0.1674559828909461,-0.007061608812331159,0.05042230675164837,0.7612829131546903,0.04561576417471262,-0.07470763707571038,-0.06118190633887227,0.08279359939364181,0.43161024084547717
2,74,-0.23362412794523815,-0.34798187793510765,0.04114085914608409,0.4101686863571332,0.4983566064882653,0.10653642698032907,-0.10902460257908475,-0.1680830404674162,0.12936725923315526,0.40818586664098394
2,77,1.0000000000000002,1.0,-1.0000000000000002,1.0,1.0,-1.0,-1.0,-1.0,,1.0
2,78,-0.419692533656616,-0.0935017487941433,0.046542094841719325,-0.0004257864578074786,0.39852842264754723,0.19396013312848695,0.9457870821516369,0.024955505227655054,-0.016485200848021804,0.9104843796207955
2,79,-0.16647872136955666,-0.2303692286053352,0.4709249616698672,-0.15941778827182773,-0.018028674466266097,0.4541380036592009,0.13190922178134062,-0.2032293273442581,0.17259142233467362,0.03617951624323155
2,80,-0.10414063262421173,-0.15760528472944108,0.054530167487167845,-0.2743820101258333,-0.1662640619386162,0.07674278420816152,-0.23126594920879465,-0.11648613413084277,0.09098028765952365,-0.0068114305729547716
2,81,-0.051937623700163096,-0.16244270608975614,0.1507834826415622,-0.5840687426304245,0.08290050310480748,0.12351889627258779,-0.014990190200940428,-0.056459056956001494,-0.007122040021909996,-0.016153489333303753
2,82,-0.2641032350276587,-0.04322462610885637,-0.13399938904254025,0.11943224138542033,0.035694258226718775,-0.12458040236722287,0.024173451868800235,0.07230684437791743,-0.04470479595470197,0.05299212626651729
